ID=H0044
URL=http://www.indiana.edu/~pietsch/nisdata/199803-total-usage.html
SIZE=288672
DATE=11/07/2002
TIME=17:00:30
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Fri, 03 Apr 1998 13:12:30 (Fri, 03 Apr 1998 18:12:30 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Mar  1 1998 to Mar 31 1998</H2>
<PRE>
Requests Received During Summary Period           52149
Bytes Transmitted During Summary Period      1166480473
Average Requests Received Daily                    1682
Average Bytes Transmitted Daily                37628402
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 2.17  1.97     22950889     1132 | Mar  1 1998
 3.50  3.24     37740609     1825 | Mar  2 1998
 4.27  4.37     50929449     2226 | Mar  3 1998
 3.83  3.74     43665354     1999 | Mar  4 1998
 3.88  4.06     47409143     2021 | Mar  5 1998
 3.56  3.58     41734338     1855 | Mar  6 1998
 2.77  2.68     31319461     1442 | Mar  7 1998
 3.05  3.16     36881398     1589 | Mar  8 1998
 3.17  2.87     33431946     1652 | Mar  9 1998
 3.56  3.66     42662858     1855 | Mar 10 1998
 3.46  3.47     40502201     1806 | Mar 11 1998
 5.03  5.20     60708996     2621 | Mar 12 1998
 2.91  2.89     33731133     1518 | Mar 13 1998
 2.33  2.44     28476791     1214 | Mar 14 1998
 3.42  3.62     42235268     1784 | Mar 15 1998
 3.38  3.86     44990449     1764 | Mar 16 1998
 4.08  4.63     54016529     2130 | Mar 17 1998
 4.91  5.33     62227058     2558 | Mar 18 1998
 2.81  2.69     31359233     1465 | Mar 19 1998
 2.43  2.36     27507487     1269 | Mar 20 1998
 2.23  2.29     26726933     1161 | Mar 21 1998
 2.23  2.08     24279201     1163 | Mar 22 1998
 3.07  3.17     36968768     1603 | Mar 23 1998
 2.81  2.61     30448232     1465 | Mar 24 1998
 3.20  3.05     35566988     1668 | Mar 25 1998
 3.49  3.28     38295595     1819 | Mar 26 1998
 3.12  2.64     30841004     1626 | Mar 27 1998
 2.04  1.93     22561651     1062 | Mar 28 1998
 2.59  2.48     28875675     1350 | Mar 29 1998
 3.19  3.11     36294775     1666 | Mar 30 1998
 3.53  3.53     41141061     1841 | Mar 31 1998
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 2.86  2.67     31187077     1494 |  00
 2.44  2.48     28986904     1271 |  01
 1.53  1.43     16677048      798 |  02
 1.80  1.73     20236113      937 |  03
 1.90  1.99     23167392      989 |  04
 1.74  1.70     19837068      908 |  05
