ID=H0430
URL=http://www.indiana.edu/~pietsch/nisdata/199804-total-usage.html
SIZE=237730
DATE=11/07/2002
TIME=17:04:50
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Wed, 13 May 1998 15:55:14 (Wed, 13 May 1998 20:55:14 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Apr  1 1998 to Apr 30 1998</H2>
<PRE>
Requests Received During Summary Period           39861
Bytes Transmitted During Summary Period       946572977
Average Requests Received Daily                    1329
Average Bytes Transmitted Daily                31552433
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 4.61  4.39     41563909     1837 | Apr  1 1998
 4.21  4.19     39655359     1679 | Apr  2 1998
 3.13  2.95     27896015     1248 | Apr  3 1998
 2.71  2.58     24431712     1082 | Apr  4 1998
 3.66  3.75     35488316     1459 | Apr  5 1998
 3.17  3.11     29437213     1263 | Apr  6 1998
 4.29  4.38     41497683     1712 | Apr  7 1998
 2.93  2.80     26483681     1166 | Apr  8 1998
 2.78  2.65     25074456     1108 | Apr  9 1998
 2.39  2.91     27507820      954 | Apr 10 1998
 2.43  1.90     17987632      969 | Apr 11 1998
 2.29  2.29     21641074      912 | Apr 12 1998
 3.12  3.13     29582811     1244 | Apr 13 1998
 3.50  3.60     34048560     1394 | Apr 14 1998
 3.34  3.55     33562660     1333 | Apr 15 1998
 3.06  2.82     26655602     1219 | Apr 16 1998
 2.23  2.42     22870103      890 | Apr 17 1998
 1.85  1.63     15391120      737 | Apr 18 1998
 2.76  2.92     27663912     1101 | Apr 19 1998
 4.05  4.37     41338164     1615 | Apr 20 1998
 4.29  4.26     40318776     1709 | Apr 21 1998
