ID=H0548
URL=http://www.indiana.edu/~pietsch/nisdata/9702-total-usage.html
SIZE=211705
DATE=11/07/2002
TIME=17:06:05
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Tue, 04 Mar 1997 14:57:57 (Tue, 04 Mar 1997 19:57:57 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Feb  1 1997 to Feb 28 1997</H2>
<PRE>
Requests Received During Summary Period           31814
Bytes Transmitted During Summary Period       761166157
Average Requests Received Daily                    1178
Average Bytes Transmitted Daily                28191339
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 3.32  3.17     24091016     1056 | Feb  1 1997
 3.10  2.74     20821769      985 | Feb  2 1997
 4.18  4.14     31543396     1329 | Feb  3 1997
 4.68  4.92     37424299     1490 | Feb  4 1997
 4.39  4.21     32015778     1397 | Feb  5 1997
 4.45  4.30     32755111     1417 | Feb  6 1997
 3.68  3.50     26632474     1171 | Feb  7 1997
 2.79  2.37     18075720      889 | Feb  8 1997
 3.25  3.29     25066132     1034 | Feb  9 1997
 3.62  3.45     26285588     1152 | Feb 10 1997
 3.65  3.65     27754512     1162 | Feb 11 1997
 3.09  3.03     23094857      984 | Feb 13 1997
 2.87  3.00     22810908      914 | Feb 14 1997
 2.86  2.83     21560804      910 | Feb 15 1997
 2.62  2.58     19614780      832 | Feb 16 1997
 3.75  4.06     30898048     1193 | Feb 17 1997
 3.37  3.19     24280949     1073 | Feb 18 1997
 3.69  3.52     26799717     1174 | Feb 19 1997
 4.16  4.17     31766610     1325 | Feb 20 1997
 4.44  4.34     33053828     1413 | Feb 21 1997
 2.98  2.61     19879950      948 | Feb 22 1997
 3.28  2.98     22646987     1042 | Feb 23 1997
 3.94  4.30     32705289     1252 | Feb 24 1997
 4.49  4.95     37714019     1427 | Feb 25 1997
 4.98  5.70     43410659     1584 | Feb 26 1997
 4.41  4.85     36887590     1402 | Feb 27 1997
 3.96  4.15     31575367     1259 | Feb 28 1997
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 2.98  3.09     23488196      947 |  00
 3.17  3.09     23557572     1010 |  01
 1.86  1.83     13912733      591 |  02
 1.70  1.65     12575940      541 |  03
 1.86  1.95     14851269      591 |  04
 1.45  1.28      9771560      461 |  05
 1.80  1.72     13070589      572 |  06
 2.00  1.76     13424609      636 |  07
 2.73  2.54     19296006      868 |  08
 3.56  3.46     26299281     1133 |  09
 5.12  5.29     40236886     1630 |  10
 4.94  5.10     38811577     1573 |  11
 5.68  5.64     42949382     1806 |  12
 6.16  6.44     48997788     1959 |  13
 5.96  5.87     44645544     1897 |  14
 6.82  6.88     52373593     2170 |  15
 6.17  6.42     48884995     1962 |  16
 5.39  5.34     40612298     1714 |  17
 5.29  5.34     40636324     1684 |  18
 5.47  5.90     44916077     1740 |  19
 5.57  5.48     41731662     1771 |  20
 5.58  5.38     40933460     1774 |  21
 4.70  4.48     34111390     1495 |  22
 4.05  4.08     31077426     1289 |  23
</PRE>
<HR>
<H2><A NAME="Domain">Total Transfers by Client Domain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Domain
----- ----- ------------ -------- |------------------------------------
 0.02  0.03       246677        5 | ae    United Arab Emirates
 0.11  0.13       968094       35 | ar    Argentina
 0.14  0.13       963902       46 | at    Austria
 1.32  1.37     10458921      420 | au    Australia
 0.01  0.02       129680        2 | ba    Bosnia and Herzegovina
 0.33  0.28      2102885      105 | be    Belgium
 0.00  0.01        39555        1 | bh    Bahrain
 0.00  0.00         2435        1 | bm    Bermuda
 0.00  0.00         2435        1 | bo    Bolivia
 0.16  0.09       666977       50 | br    Brazil
 4.15  4.21     32045039     1319 | ca    Canada
 0.09  0.11       832377       28 | ch    Switzerland
 0.03  0.02       158184       11 | cl    Chile
 0.04  0.04       301473       12 | co    Colombia
 0.00  0.03       220360        1 | cr    Costa Rica
 0.02  0.02       125084        5 | cz    Czech Republic
 1.27  1.30      9917258      405 | de    Germany
 0.19  0.20      1547273       62 | dk    Denmark
 0.02  0.02       161729        6 | do    Dominican Republic
 0.00  0.00         2435        1 | eg    Egypt
 0.22  0.15      1174608       69 | es    Spain
 0.11  0.12       919483       34 | fi    Finland
 0.27  0.30      2277787       86 | fr    France
 0.38  0.30      2312223      122 | gr    Greece
 0.03  0.04       322636       11 | hk    Hong Kong
 0.02  0.01        94456        7 | hr    Croatia (Hrvatska)
 0.04  0.04       296194       13 | hu    Hungary
 0.09  0.06       420209       30 | id    Indonesia
 0.13  0.14      1097702       40 | ie    Ireland
 0.30  0.37      2821859       97 | il    Israel
 0.04  0.01       112861       13 | in    India
 0.07  0.08       621502       23 | is    Iceland
 0.61  0.62      4710211      194 | it    Italy
 0.31  0.32      2426376      100 | jp    Japan
 0.15  0.23      1724917       49 | kr    Korea (South)
 0.01  0.01        73858        2 | ky    Cayman Islands
 0.00  0.01        49352        1 | lb    Lebanon
 0.00  0.00         2435        1 | lt    Lithuania
 0.01  0.03       201614        3 | lv    Latvia
 0.16  0.18      1359309       50 | mx    Mexico
 0.23  0.17      1308376       72 | my    Malaysia
 0.78  0.64      4838359      249 | nl    Netherlands
 0.33  0.28      2120202      105 | no    Norway
 0.32  0.34      2600661      101 | nz    New Zealand (Aotearoa)
 0.01  0.02       142719        3 | ph    Philippines
 0.00  0.01        73928        1 | pk    Pakistan
 0.12  0.09       709586       39 | pl    Poland
 0.07  0.05       390643       23 | pt    Portugal
 0.01  0.00        18054        4 | ro    Romania
 0.00  0.00         2435        1 | ru    Russian Federation
 0.80  0.73      5568265      255 | se    Sweden
 0.18  0.15      1173453       58 | sg    Singapore
 0.01  0.01        41990        2 | si    Slovenia
 0.00  0.01        64840        1 | sk    Slovak Republic
 0.02  0.01       108366        6 | th    Thailand
 0.03  0.03       211790       11 | tr    Turkey
 0.08  0.08       615665       27 | tw    Taiwan
 1.82  2.00     15187140      578 | uk    United Kingdom
 1.66  2.07     15728615      528 | us    United States
 0.03  0.01       111135       10 | uy    Uruguay
 0.01  0.01        56162        4 | ve    Venezuela
 0.03  0.04       282228        9 | yu    Yugoslavia
 0.13  0.10       790952       40 | za    South Africa
27.64 25.57    194666582     8793 | com   Commercial
14.95 15.31    116506165     4757 | edu   Educational
 0.63  0.68      5191454      200 | gov   Government
 0.07  0.15      1150273       23 | int   International
 0.08  0.13       996372       27 | mil   US Military
17.21 17.21    131019058     5474 | net   Network
 0.93  0.90      6821011      296 | org   Non-Profit Organization
 0.00  0.03       205000        1 | f173  
20.92 22.14    168552313     6655 | unresolved 
</PRE>
<HR>
<H2><A NAME="Subdomain">Total Transfers by Reversed Subdomain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Reversed Subdomain
----- ----- ------------ -------- |------------------------------------
20.92 22.14    168552313     6655 | Unresolved
 0.02  0.03       246677        5 | ae.net.emirates
 0.01  0.01        59830        3 | ar.com.einstein
 0.05  0.03       203687       17 | ar.com.isoft
 0.00  0.03       220360        1 | ar.com.sinectis
 0.02  0.03       201383        6 | ar.com.sminter
 0.00  0.01        49352        1 | ar.com.telefonica
 0.01  0.02       179032        3 | ar.edu.mdp
 0.01  0.01        54450        4 | ar.uba
 0.02  0.01        42767        6 | at.ac.akh-wien.neuro
 0.03  0.03       220729       11 | at.ac.big.jahn5
 0.02  0.04       271577        5 | at.ac.kfunigraz
 0.00  0.01        61895        1 | at.ac.vu-wien
 0.06  0.03       214869       18 | at.ac.wu-wien
 0.00  0.01        71423        1 | at.mobilkom
 0.01  0.00        14906        3 | at.telecom.highway
 0.00  0.01        65736        1 | at.via.orf
 0.00  0.00         3345        1 | au.com.acay
 0.01  0.00        37777        4 | au.com.alphalink
 0.07  0.05       345769       22 | au.com.bhp
 0.01  0.02       142987        3 | au.com.ca
 0.03  0.01        52853        9 | au.com.comcen.tsv
 0.03  0.09       660754       10 | au.com.connect
 0.00  0.00         2435        1 | au.com.dcscomp
 0.01  0.03       217874        4 | au.com.intercoast
 0.00  0.01        71423        1 | au.com.ir
 0.00  0.01        57544        1 | au.com.moldflow
 0.00  0.01        70142        1 | au.com.mpx
 0.00  0.01        39555        1 | au.com.netinfo
 0.02  0.01       100746        5 | au.com.ocean
 0.01  0.01        74768        2 | au.com.om
 0.00  0.01        70142        1 | au.com.ophir
 0.15  0.16      1187006       49 | au.com.ozemail
 0.01  0.01        76604        4 | au.com.senet
 0.00  0.00         2435        1 | au.com.southcom.hobart
 0.00  0.01        57544        1 | au.com.swanreach
 0.00  0.00         2435        1 | au.com.telstra
 0.09  0.08       620364       30 | au.com.wgc.perth
 0.01  0.01        50508        2 | au.edu.adelaide.services
 0.00  0.00        10052        1 | au.edu.bond
 0.00  0.01        70142        1 | au.edu.deakin.ccs-stug
 0.00  0.00         1530        1 | au.edu.ludwig
 0.00  0.00         7227        1 | au.edu.monash
 0.10  0.11       823674       32 | au.edu.mq.bhs
 0.00  0.00         3345        1 | au.edu.nexus
 0.01  0.02       163345        3 | au.edu.qut
 0.01  0.00        20468        2 | au.edu.sa.tafe
 0.00  0.00        29443        1 | au.edu.scu
 0.00  0.00         2435        1 | au.edu.tafensw
 0.00  0.01        61895        1 | au.edu.une
 0.01  0.00        32589        2 | au.edu.unimelb.its
 0.01  0.00        14709        3 | au.edu.unisa.city
