ID=H0732
URL=http://www.indiana.edu/~pietsch/nisdata/199708-total-usage.html
SIZE=184360
DATE=11/07/2002
TIME=17:07:30
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Wed, 17 Sep 1997 12:12:08 (Wed, 17 Sep 1997 17:12:08 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Aug  1 1997 to Aug 31 1997</H2>
<PRE>
Requests Received During Summary Period           25465
Bytes Transmitted During Summary Period       553304289
Average Requests Received Daily                     821
Average Bytes Transmitted Daily                17848525
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 3.58  3.38     18694971      911 | Aug  1 1997
 2.81  3.21     17763589      715 | Aug  2 1997
 2.32  2.43     13437852      592 | Aug  3 1997
 3.92  4.07     22530184      997 | Aug  4 1997
 4.37  4.23     23427282     1113 | Aug  5 1997
 4.06  3.51     19440194     1035 | Aug  6 1997
 3.29  3.50     19384298      839 | Aug  7 1997
 3.55  3.73     20662961      903 | Aug  8 1997
 1.94  1.94     10741630      493 | Aug  9 1997
 2.51  2.62     14484375      640 | Aug 10 1997
 4.01  3.84     21273599     1022 | Aug 11 1997
 3.78  3.67     20316339      963 | Aug 12 1997
 3.64  3.52     19502241      928 | Aug 13 1997
 4.11  3.65     20203978     1047 | Aug 14 1997
 3.55  3.28     18153723      903 | Aug 15 1997
 2.33  2.30     12726545      594 | Aug 16 1997
 2.20  2.13     11770295      561 | Aug 17 1997
 2.75  2.52     13963175      700 | Aug 18 1997
 3.04  2.72     15040269      775 | Aug 19 1997
 3.70  4.82     26682157      941 | Aug 20 1997
 4.35  4.15     22986963     1107 | Aug 21 1997
 3.67  3.81     21075791      935 | Aug 22 1997
 2.56  2.29     12674761      653 | Aug 23 1997
 2.54  2.82     15609112      646 | Aug 24 1997
 5.70  5.68     31415734     1452 | Aug 25 1997
 3.31  3.22     17816602      843 | Aug 26 1997
 3.35  3.44     19058754      853 | Aug 27 1997
 1.60  1.60      8873860      407 | Aug 28 1997
 3.37  3.92     21696538      859 | Aug 29 1997
 2.05  1.95     10781540      523 | Aug 30 1997
 2.02  2.01     11114977      515 | Aug 31 1997
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 2.89  2.95     16302293      736 |  00
 2.70  2.58     14275653      687 |  01
 2.60  2.19     12138208      661 |  02
 2.00  1.76      9710920      509 |  03
 1.67  1.73      9564579      424 |  04
 1.76  1.62      8935919      447 |  05
 1.97  1.93     10671830      502 |  06
 3.78  3.47     19212180      963 |  07
 3.98  3.73     20630935     1013 |  08
 5.34  6.16     34102607     1359 |  09
 5.56  5.46     30192057     1415 |  10
 5.55  5.94     32888215     1414 |  11
 5.87  6.42     35536745     1495 |  12
 6.93  7.07     39095132     1765 |  13
 6.13  6.57     36343026     1561 |  14
 5.43  5.22     28862881     1382 |  15
 4.83  4.88     26976172     1231 |  16
 5.02  5.06     28002161     1278 |  17
 3.86  3.53     19531393      984 |  18
 3.55  3.33     18423165      905 |  19
 5.98  5.95     32900176     1523 |  20
 5.18  4.94     27310136     1319 |  21
 3.98  3.89     21498938     1013 |  22
 3.45  3.65     20198968      879 |  23
</PRE>
<HR>
<H2><A NAME="Domain">Total Transfers by Client Domain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Domain
----- ----- ------------ -------- |------------------------------------
 0.07  0.05       249694       18 | ae    United Arab Emirates
 0.17  0.12       684731       43 | ar    Argentina
 0.08  0.06       357923       21 | at    Austria
 1.70  1.82     10089963      433 | au    Australia
 0.16  0.12       641365       41 | be    Belgium
 0.00  0.00        22382        1 | bh    Bahrain
 0.35  0.32      1766745       89 | br    Brazil
 0.02  0.01        30535        4 | by    Belarus
 2.33  1.80      9967292      594 | ca    Canada
 0.09  0.07       386862       24 | ch    Switzerland
 0.13  0.12       651939       33 | co    Colombia
 0.00  0.00         2435        1 | cr    Costa Rica
 0.01  0.04       210078        2 | cy    Cyprus
 0.79  0.80      4424023      201 | de    Germany
 0.25  0.30      1687406       63 | dk    Denmark
 0.01  0.02        89181        3 | do    Dominican Republic
 0.00  0.00        25393        1 | eg    Egypt
 0.09  0.07       390456       22 | es    Spain
 0.87  0.55      3016221      222 | fi    Finland
 0.24  0.22      1213883       61 | fr    France
 0.46  0.41      2280439      116 | gr    Greece
 0.11  0.06       347173       27 | hk    Hong Kong
 0.00  0.00         2435        1 | hr    Croatia (Hrvatska)
 0.29  0.25      1386629       73 | hu    Hungary
 0.01  0.00         4870        2 | id    Indonesia
 0.13  0.11       595724       34 | ie    Ireland
 0.31  0.29      1584644       80 | il    Israel
 0.06  0.04       237381       16 | in    India
 0.02  0.01        39917        6 | is    Iceland
 0.53  0.34      1861283      136 | it    Italy
 0.02  0.03       148767        5 | jo    Jordan
 0.60  0.48      2635624      152 | jp    Japan
 0.00  0.01        54617        1 | kg    Kyrgyzstan
 0.05  0.02        96123       12 | kr    Korea (South)
 0.01  0.00         9640        2 | mt    Malta
 0.24  0.20      1096598       61 | mx    Mexico
 0.56  0.40      2220500      143 | my    Malaysia
 0.37  0.38      2114045       94 | nl    Netherlands
 0.04  0.04       222580       11 | no    Norway
 0.24  0.24      1328514       61 | nz    New Zealand (Aotearoa)
 0.00  0.01        41021        1 | pe    Peru
 0.01  0.00        21031        2 | ph    Philippines
 0.09  0.07       398756       24 | pk    Pakistan
 0.10  0.04       224526       26 | pl    Poland
 0.06  0.04       226077       16 | pt    Portugal
 0.00  0.01        41658        1 | qa    Qatar
 0.13  0.11       618554       33 | ru    Russian Federation
 0.60  0.83      4599257      152 | se    Sweden
 0.51  0.39      2179736      130 | sg    Singapore
 0.12  0.05       301972       31 | si    Slovenia
 0.02  0.03       149648        6 | su    USSR (former)
 0.09  0.19      1024952       24 | th    Thailand
 0.03  0.08       435479        8 | tr    Turkey
 0.00  0.01        71423        1 | tt    Trinidad and Tobago
 0.06  0.11       608918       15 | tw    Taiwan
 0.06  0.05       262137       16 | ua    Ukraine
 1.11  1.08      5991476      282 | uk    United Kingdom
 1.04  0.95      5244466      264 | us    United States
 0.01  0.02        91479        3 | uy    Uruguay
 0.33  0.37      2062629       83 | za    South Africa
33.09 33.01    182651923     8427 | com   Commercial
 7.93  7.16     39626642     2019 | edu   Educational
 1.17  1.99     11021137      297 | gov   Government
 0.44  0.59      3243224      111 | mil   US Military
20.55 20.42    112959063     5234 | net   Network
 0.80  1.01      5606379      204 | org   Non-Profit Organization
20.20 21.58    119424716     5145 | unresolved 
</PRE>
<HR>
<H2><A NAME="Subdomain">Total Transfers by Reversed Subdomain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Reversed Subdomain
----- ----- ------------ -------- |------------------------------------
20.20 21.58    119424716     5145 | Unresolved
 0.07  0.05       249694       18 | ae.net.emirates
 0.01  0.00        18039        3 | ar.com.servicenet
 0.05  0.04       217931       12 | ar.com.sminter
 0.07  0.06       348596       18 | ar.com.ssdnet
 0.00  0.00         2435        1 | ar.net.impsat
 0.04  0.02        97730        9 | ar.net.overnet
 0.02  0.02       105581        5 | at.ac.sbg.gen
 0.00  0.00         2435        1 | at.ac.tuwien.prip
 0.00  0.00         2435        1 | at.ac.univie
 0.00  0.01        41160        1 | at.atnet
 0.05  0.04       203877       12 | at.siemens
 0.00  0.00         2435        1 | at.vbs
 0.00  0.02       119160        1 | au.asn.cciwa
 0.00  0.01        41160        1 | au.com.aceonline.panther
 0.00  0.00        26651        1 | au.com.alphalink
 0.02  0.01        80069        6 | au.com.ans
 0.02  0.03       157816        5 | au.com.ar
 0.00  0.01        71423        1 | au.com.ca
 0.15  0.23      1249375       37 | au.com.connect
 0.00  0.02       119160        1 | au.com.dmn
 0.01  0.01        72491        3 | au.com.dynamite
 0.00  0.01        49352        1 | au.com.ecopost
 0.04  0.04       201949        9 | au.com.gil.ipswich
 0.00  0.01        64840        1 | au.com.internetnorth
 0.00  0.00         2811        1 | au.com.looksmart
 0.01  0.00        10493        3 | au.com.matra
 0.00  0.01        36042        1 | au.com.medeserv
 0.00  0.01        40786        1 | au.com.namadgi
 0.02  0.01        49465        5 | au.com.nor
 0.04  0.01        39268        9 | au.com.om
 0.11  0.12       661424       29 | au.com.ozemail
 0.00  0.00        25897        1 | au.com.pnc
 0.00  0.00        23464        1 | au.com.senet
 0.01  0.01        28817        2 | au.com.telstra
 0.00  0.00         3011        1 | au.csiro.dit.mel
 0.00  0.01        47536        1 | au.csiro.hort.merb
 0.01  0.00         1730        2 | au.edu.adelaide.dentistry
 0.02  0.04       215018        6 | au.edu.adelaide.services
 0.00  0.01        70142        1 | au.edu.ballarat
 0.00  0.00         2435        1 | au.edu.cowan
 0.00  0.02       119160        1 | au.edu.deakin.its
 0.00  0.01        57983        1 | au.edu.flinders.ist
 0.01  0.00        10493        3 | au.edu.flinders.ssn
 0.02  0.02       109333        5 | au.edu.latrobe
 0.04  0.04       207438        9 | au.edu.mhri
 0.05  0.06       346442       14 | au.edu.monash
 0.00  0.00         2473        1 | au.edu.mq.ocs
 0.05  0.04       217040       14 | au.edu.newcastle
 0.00  0.02       119160        1 | au.edu.nsw
 0.01  0.00        17939        2 | au.edu.schnet
 0.00  0.02       119160        1 | au.edu.tafensw
 0.00  0.01        49352        1 | au.edu.unimelb.medrmh
 0.00  0.01        70142        1 | au.edu.unisa.city
 0.00  0.01        64840        1 | au.edu.unisa.levels
 0.01  0.01        28813        2 | au.edu.unsw.civeng
 0.00  0.01        57983        1 | au.edu.unsw.maths
 0.01  0.02       108491        3 | au.edu.unsw.servers
 0.00  0.02       119160        1 | au.edu.uow.its
 0.06  0.03       189112       16 | au.edu.uq.cc
 0.02  0.01        56718        5 | au.edu.uq.gmc
 0.02  0.04       220053        6 | au.edu.utas.appcomp
 0.01  0.01        44191        2 | au.edu.uts.itd
 0.09  0.07       366885       23 | au.edu.uwa
 0.01  0.01        50508        2 | au.edu.uwa.eye
 0.03  0.07       378830        8 | au.edu.uwa.library
 0.00  0.00         2435        1 | au.edu.uws.macarthur
 0.00  0.00         1530        1 | au.edu.vic.stmichaels
 0.02  0.00        19098        4 | au.gov.deetya
 0.03  0.01        56522        8 | au.gov.defence
 0.04  0.04       233209       10 | au.gov.vic.dhs
 0.00  0.01        41658        1 | au.net.albury
 0.01  0.00        25763        2 | au.net.aone.syd
 0.00  0.01        47536        1 | au.net.aone.sydney.cpe
 0.06  0.06       331668       15 | au.net.att.syd-gw
 0.01  0.00         5483        2 | au.net.carno
 0.02  0.01        74207        4 | au.net.chatnet
