ID=H0355
URL=http://www.indiana.edu/~pietsch/nisdata/199907-total-usage.html
SIZE=247381
DATE=11/07/2002
TIME=17:04:08
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Mon, 02 Aug 1999 06:27:46 (Mon, 02 Aug 1999 11:27:46 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Jul  1 1999 to Jul 31 1999</H2>
<PRE>
Requests Received During Summary Period           43482
Bytes Transmitted During Summary Period      1135006237
Average Requests Received Daily                    1403
Average Bytes Transmitted Daily                36613104
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 4.22  5.38     61026721     1837 | Jul  1 1999
 3.17  3.05     34608505     1379 | Jul  2 1999
 2.42  2.25     25516250     1054 | Jul  3 1999
 2.73  2.42     27517424     1189 | Jul  4 1999
 2.66  2.66     30228472     1155 | Jul  5 1999
 4.15  4.64     52612190     1806 | Jul  6 1999
 4.48  4.32     49040592     1949 | Jul  7 1999
 5.01  4.20     47649759     2179 | Jul  8 1999
 3.37  3.15     35768119     1464 | Jul  9 1999
 3.45  4.93     56006120     1502 | Jul 10 1999
 2.98  2.31     26192717     1296 | Jul 11 1999
 3.79  4.14     46940176     1647 | Jul 12 1999
 4.27  4.66     52904130     1857 | Jul 13 1999
 3.23  3.46     39291528     1404 | Jul 14 1999
 3.04  2.96     33564593     1324 | Jul 15 1999
 3.38  3.62     41139909     1471 | Jul 16 1999
 3.33  3.82     43403184     1450 | Jul 17 1999
 2.50  2.51     28496243     1087 | Jul 18 1999
 2.56  2.78     31509391     1111 | Jul 19 1999
 2.85  2.88     32634742     1240 | Jul 20 1999
 4.06  3.89     44132970     1766 | Jul 21 1999
 2.74  2.51     28502848     1191 | Jul 22 1999
 3.26  2.87     32616062     1417 | Jul 23 1999
 1.45  1.15     13011032      631 | Jul 24 1999
 2.68  2.50     28358825     1167 | Jul 25 1999
 3.51  2.80     31832072     1528 | Jul 26 1999
 3.77  3.74     42460495     1640 | Jul 27 1999
 3.72  3.59     40709450     1618 | Jul 28 1999
 2.97  3.05     34578008     1290 | Jul 29 1999
 2.63  2.62     29774187     1145 | Jul 30 1999
