ID=H0594
URL=http://www.indiana.edu/~pietsch/nisdata/9703-total-usage.html
SIZE=211220
DATE=11/07/2002
TIME=17:06:29
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Tue, 01 Apr 1997 11:06:45 (Tue, 01 Apr 1997 16:06:45 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Mar  1 1997 to Mar 31 1997</H2>
<PRE>
Requests Received During Summary Period           41661
Bytes Transmitted During Summary Period       984055164
Average Requests Received Daily                    1344
Average Bytes Transmitted Daily                31743715
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 2.64  2.66     26128107     1098 | Mar  1 1997
 2.54  2.84     27988775     1059 | Mar  2 1997
 3.94  4.43     43551230     1642 | Mar  3 1997
 3.51  3.82     37626889     1463 | Mar  4 1997
 3.86  4.35     42761230     1609 | Mar  5 1997
 2.93  3.08     30296334     1222 | Mar  6 1997
 3.25  3.52     34619294     1356 | Mar  7 1997
 2.92  3.25     31945468     1217 | Mar  8 1997
 2.59  2.34     23016854     1080 | Mar  9 1997
 3.62  3.80     37435906     1507 | Mar 10 1997
 3.21  2.98     29280879     1338 | Mar 11 1997
 3.49  3.26     32045930     1455 | Mar 12 1997
 3.38  3.20     31493812     1410 | Mar 13 1997
 2.81  2.33     22894295     1169 | Mar 14 1997
 4.22  3.86     38009356     1757 | Mar 15 1997
 2.76  2.47     24284157     1151 | Mar 16 1997
 6.03  6.15     60529256     2512 | Mar 17 1997
 7.85  7.79     76643193     3271 | Mar 18 1997
 3.93  3.70     36389823     1638 | Mar 19 1997
 3.70  3.90     38352336     1543 | Mar 20 1997
 2.66  2.71     26642897     1110 | Mar 21 1997
 1.88  1.98     19518036      782 | Mar 22 1997
 2.25  2.27     22335882      936 | Mar 23 1997
 3.04  3.11     30606180     1267 | Mar 24 1997
 2.99  2.82     27749686     1245 | Mar 25 1997
 2.73  2.60     25560945     1136 | Mar 26 1997
 2.82  2.54     24989916     1175 | Mar 27 1997
 1.91  1.78     17504875      796 | Mar 28 1997
 1.77  1.78     17519362      738 | Mar 29 1997
 2.04  1.95     19179727      849 | Mar 30 1997
 2.71  2.76     27154534     1130 | Mar 31 1997
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 4.43  4.14     40729689     1846 |  00
 2.86  3.11     30606266     1192 |  01
 2.12  1.89     18552302      885 |  02
 1.32  1.21     11910642      550 |  03
 1.51  1.55     15219666      630 |  04
 1.43  1.31     12907426      596 |  05
 1.42  1.37     13439806      590 |  06
 1.63  1.55     15205553      678 |  07
 2.57  2.51     24707735     1070 |  08
 3.60  3.95     38883412     1501 |  09
 4.78  4.88     48056207     1990 |  10
 4.89  5.11     50290963     2037 |  11
 5.43  6.25     61467612     2261 |  12
 6.61  6.65     65394737     2755 |  13
 6.26  6.03     59343455     2607 |  14
 6.24  6.24     61448470     2599 |  15
 4.98  4.98     49020106     2076 |  16
 6.20  6.56     64550854     2583 |  17
 6.33  6.42     63177912     2636 |  18
 5.57  5.31     52258942     2321 |  19
 5.38  4.99     49122892     2243 |  20
 5.15  5.17     50855758     2146 |  21
 5.02  4.83     47530311     2091 |  22
 4.27  4.00     39374448     1778 |  23
</PRE>
<HR>
<H2><A NAME="Domain">Total Transfers by Client Domain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Domain
----- ----- ------------ -------- |------------------------------------
 0.02  0.01       120109        9 | ae    United Arab Emirates
 0.16  0.14      1356284       65 | ar    Argentina
 0.11  0.10       990822       45 | at    Austria
 1.77  1.74     17080477      738 | au    Australia
 0.00  0.00         2435        1 | bb    Barbados
 0.17  0.22      2174969       69 | be    Belgium
 0.01  0.01        62440        4 | bg    Bulgaria
 0.02  0.00        36272        8 | bh    Bahrain
 0.00  0.01       142846        2 | bm    Bermuda
 0.40  0.29      2883072      168 | br    Brazil
 0.00  0.00         2435        1 | bs    Bahamas
 3.93  4.21     41422326     1639 | ca    Canada
 0.07  0.14      1377240       31 | ch    Switzerland
 0.01  0.02       211683        3 | cl    Chile
 0.06  0.10       957094       27 | co    Colombia
 0.00  0.01        65736        1 | cr    Costa Rica
 0.00  0.01        99202        2 | cy    Cyprus
 0.01  0.02       159166        5 | cz    Czech Republic
 0.67  0.89      8735319      281 | de    Germany
 0.08  0.10       991194       34 | dk    Denmark
 0.02  0.00        46159        7 | eg    Egypt
 0.30  0.26      2597392      123 | es    Spain
 0.09  0.09       851983       36 | fi    Finland
 0.58  0.68      6703974      241 | fr    France
 0.10  0.10      1019707       40 | gr    Greece
 0.05  0.02       232644       20 | hk    Hong Kong
 0.01  0.01        64356        4 | hn    Honduras
 0.00  0.00         2435        1 | hr    Croatia (Hrvatska)
 0.06  0.03       317220       25 | hu    Hungary
 0.04  0.04       405420       16 | id    Indonesia
 0.07  0.11      1057658       31 | ie    Ireland
 0.40  0.38      3744090      166 | il    Israel
 0.03  0.03       305158       11 | in    India
 0.03  0.02       190644       12 | is    Iceland
 0.49  0.53      5220443      206 | it    Italy
 0.00  0.00         4870        2 | jo    Jordan
 0.54  0.35      3484500      227 | jp    Japan
 0.06  0.04       427278       24 | kr    Korea (South)
 0.00  0.00        39555        1 | kw    Kuwait
 0.00  0.00        16595        1 | kz    Kazakhstan
 0.01  0.01       126893        6 | lc    Saint Lucia
 0.00  0.00         1530        1 | lt    Lithuania
 0.01  0.01       113766        5 | lv    Latvia
 0.00  0.01        71423        1 | mt    Malta
 0.18  0.22      2213884       73 | mx    Mexico
 0.13  0.11      1128009       55 | my    Malaysia
 0.37  0.39      3866245      156 | nl    Netherlands
 0.48  0.55      5459377      200 | no    Norway
 0.14  0.10       991921       57 | nz    New Zealand (Aotearoa)
 0.00  0.01       115088        2 | pe    Peru
 0.01  0.01        77447        4 | ph    Philippines
 0.00  0.01        67275        2 | pk    Pakistan
 0.03  0.01        73537       13 | pl    Poland
 0.10  0.08       823617       41 | pt    Portugal
