ID=H0686
URL=http://www.indiana.edu/~pietsch/nisdata/9701-total-usage.html
SIZE=186426
DATE=11/07/2002
TIME=17:07:11
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Mon, 24 Feb 1997 18:29:15 (Mon, 24 Feb 1997 23:29:15 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Jan  1 1997 to Jan 31 1997</H2>
<PRE>
Requests Received During Summary Period           30650
Bytes Transmitted During Summary Period       667708302
Average Requests Received Daily                     989
Average Bytes Transmitted Daily                21538977
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 2.01  1.89     12587259      617 | Jan  1 1997
 2.18  1.99     13313228      669 | Jan  2 1997
 2.48  2.29     15277479      759 | Jan  3 1997
 1.85  1.71     11415283      567 | Jan  4 1997
 2.29  2.14     14288156      702 | Jan  5 1997
 3.82  3.67     24477294     1172 | Jan  6 1997
 3.11  2.95     19709950      954 | Jan  7 1997
 2.53  2.53     16921350      775 | Jan  8 1997
 3.35  3.29     21945971     1026 | Jan  9 1997
 2.11  2.32     15463823      647 | Jan 10 1997
 2.27  2.43     16225967      697 | Jan 11 1997
 1.99  1.78     11910236      611 | Jan 12 1997
 2.33  2.13     14214756      713 | Jan 13 1997
 3.45  3.17     21186257     1056 | Jan 14 1997
 3.52  3.37     22491775     1080 | Jan 15 1997
 3.14  3.48     23249601      961 | Jan 16 1997
 2.40  2.41     16123615      736 | Jan 17 1997
 3.49  3.14     20938036     1071 | Jan 18 1997
 3.21  3.14     20967356      985 | Jan 19 1997
 3.72  3.80     25349319     1141 | Jan 20 1997
 4.32  4.20     28012940     1325 | Jan 21 1997
 3.04  2.81     18735327      932 | Jan 22 1997
 3.91  3.98     26563627     1198 | Jan 23 1997
 4.88  4.66     31092807     1497 | Jan 24 1997
 3.25  3.41     22777842      996 | Jan 25 1997
 3.41  3.55     23707244     1046 | Jan 26 1997
 4.93  5.48     36606035     1512 | Jan 27 1997
 4.09  4.23     28247978     1255 | Jan 28 1997
 4.10  4.55     30365161     1258 | Jan 29 1997
 4.59  4.99     33286984     1406 | Jan 30 1997
 4.20  4.53     30255646     1286 | Jan 31 1997
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 3.37  3.47     23160690     1032 |  00
 2.32  2.16     14401236      712 |  01
 1.97  2.16     14420209      604 |  02
 1.98  1.82     12129634      606 |  03
 1.90  1.85     12339454      581 |  04
 1.63  1.55     10320835      500 |  05
 1.57  1.63     10855793      480 |  06
 2.26  2.22     14848751      692 |  07
 2.70  2.93     19535478      829 |  08
 4.04  4.16     27745994     1237 |  09
 4.54  4.46     29784571     1393 |  10
 5.22  5.42     36210438     1601 |  11
 5.16  5.06     33819178     1583 |  12
 6.06  6.02     40163397     1858 |  13
 6.57  6.15     41082263     2014 |  14
