ID=H0194
URL=http://www.indiana.edu/~pietsch/nisdata/199802-total-usage.html
SIZE=272407
DATE=11/07/2002
TIME=17:02:33
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Wed, 18 Mar 1998 04:38:32 (Wed, 18 Mar 1998 09:38:32 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Feb  1 1998 to Feb 28 1998</H2>
<PRE>
Requests Received During Summary Period           53088
Bytes Transmitted During Summary Period      1163552686
Average Requests Received Daily                    1896
Average Bytes Transmitted Daily                41555453
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 3.32  3.11     36186293     1763 | Feb  1 1998
 4.50  4.28     49765385     2387 | Feb  2 1998
 5.73  5.04     58615203     3040 | Feb  3 1998
 6.01  5.95     69206651     3188 | Feb  4 1998
 3.88  3.70     43029616     2058 | Feb  5 1998
 4.21  3.94     45880511     2236 | Feb  6 1998
 2.25  2.22     25846322     1197 | Feb  7 1998
 3.01  2.89     33681087     1598 | Feb  8 1998
 3.18  3.21     37383447     1690 | Feb  9 1998
 4.07  4.12     47882936     2161 | Feb 10 1998
 3.82  3.82     44483297     2029 | Feb 11 1998
 4.50  5.17     60213550     2390 | Feb 12 1998
 2.36  2.42     28174832     1254 | Feb 13 1998
 2.46  2.18     25359108     1304 | Feb 14 1998
 2.13  1.74     20237696     1132 | Feb 15 1998
 2.79  2.71     31534839     1479 | Feb 16 1998
 4.03  4.03     46861163     2138 | Feb 17 1998
 3.30  3.32     38576931     1752 | Feb 18 1998
 3.98  4.28     49750073     2111 | Feb 19 1998
 2.99  3.18     37018392     1589 | Feb 20 1998
 2.77  2.98     34662180     1470 | Feb 21 1998
 2.71  2.88     33525448     1441 | Feb 22 1998
 4.42  4.76     55437481     2345 | Feb 23 1998
 4.36  4.35     50619450     2316 | Feb 24 1998
 3.82  3.85     44813342     2026 | Feb 25 1998
 3.61  3.82     44456771     1915 | Feb 26 1998
 3.58  3.72     43284527     1901 | Feb 27 1998
 2.22  2.33     27066155     1178 | Feb 28 1998
</PRE>
<HR>
