ID=H0250
URL=http://www.indiana.edu/~pietsch/nisdata/199903-total-usage.html
SIZE=266907
DATE=11/07/2002
TIME=17:03:03
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Thu, 08 Apr 1999 09:57:00 (Thu, 08 Apr 1999 14:57:00 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  Mar  1 1999 to Mar 31 1999</H2>
<PRE>
Requests Received During Summary Period           70017
Bytes Transmitted During Summary Period      1590031034
Average Requests Received Daily                    2259
Average Bytes Transmitted Daily                51291324
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 3.80  3.46     54982816     2664 | Mar  1 1999
 3.39  3.86     61405792     2371 | Mar  2 1999
 3.18  3.22     51256167     2230 | Mar  3 1999
 3.60  3.80     60407814     2523 | Mar  4 1999
 3.44  3.39     53846468     2411 | Mar  5 1999
 2.26  2.22     35322815     1583 | Mar  6 1999
 3.04  2.82     44866466     2130 | Mar  7 1999
 3.51  3.21     50966528     2459 | Mar  8 1999
 3.46  3.48     55330812     2425 | Mar  9 1999
 3.63  3.54     56356125     2542 | Mar 10 1999
 3.63  3.62     57627471     2542 | Mar 11 1999
 2.92  3.08     49048669     2047 | Mar 12 1999
 1.87  1.73     27574805     1312 | Mar 13 1999
 2.05  2.04     32506264     1434 | Mar 14 1999
 3.81  3.99     63462960     2666 | Mar 15 1999
 3.57  3.74     59500163     2498 | Mar 16 1999
 3.26  3.32     52763960     2280 | Mar 17 1999
 3.23  3.37     53568513     2261 | Mar 18 1999
 3.05  3.53     56081698     2133 | Mar 19 1999
 2.40  2.58     41025482     1678 | Mar 20 1999
 3.40  2.80     44523341     2382 | Mar 21 1999
 4.49  4.17     66262284     3143 | Mar 22 1999
 4.26  3.72     59124108     2981 | Mar 23 1999
 3.71  4.14     65780850     2599 | Mar 24 1999
 4.33  4.43     70360175     3030 | Mar 25 1999
 3.33  3.12     49608285     2330 | Mar 26 1999
 2.14  2.15     34230582     1499 | Mar 27 1999
 2.12  2.09     33285097     1485 | Mar 28 1999
 3.87  3.92     62267057     2707 | Mar 29 1999
 3.30  3.51     55800406     2310 | Mar 30 1999
 1.95  1.94     30887061     1362 | Mar 31 1999
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 3.59  3.36     53369053     2513 |  00
 2.79  2.73     43329547     1955 |  01
 1.77  1.67     26536994     1241 |  02
 1.78  2.02     32198089     1248 |  03
 1.65  1.74     27694107     1156 |  04
 2.06  2.17     34556479     1440 |  05
 2.14  2.42     38518217     1501 |  06
 2.42  2.40     38164311     1694 |  07
 3.00  3.28     52111588     2099 |  08
 4.29  4.23     67324666     3005 |  09
 5.47  5.14     81670420     3831 |  10
 5.92  5.50     87406989     4142 |  11
 6.05  5.89     93641201     4235 |  12
