ID=H0380
URL=http://www.indiana.edu/~pietsch/nisdata/199805-total-usage.html
SIZE=245211
DATE=11/07/2002
TIME=17:04:24
DATASET=Biology
HTML=<HTML><HEAD>
<TITLE>World Wide Web Access Statistics for www.indiana.edu</TITLE>
</HEAD><BODY>
<H1>World Wide Web Access Statistics for www.indiana.edu</H1>
<EM>Last updated: Wed, 03 Jun 1998 11:34:43 (Wed, 03 Jun 1998 16:34:43 GMT)</EM>
<UL>
<LI><A HREF="#Daily">Total Transfers by Request Date</A>
<LI><A HREF="#Hourly">Total Transfers by Request Hour</A>
<LI><A HREF="#Domain">Total Transfers by Client Domain</A>
<LI><A HREF="#Subdomain">Total Transfers by Reversed Subdomain</A>
<LI><A HREF="#Archive">Total Transfers by URL/Archive Section</A>
</UL>
<H2>Totals for Summary Period:  May  1 1998 to May 31 1998</H2>
<PRE>
Requests Received During Summary Period           37870
Bytes Transmitted During Summary Period       948702928
Average Requests Received Daily                    1222
Average Bytes Transmitted Daily                30603320
</PRE>
<HR>
<H2><A NAME="Daily">Total Transfers by Request Date</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Date
----- ----- ------------ -------- |------------
 2.84  2.62     24831022     1076 | May  1 1998
 2.40  2.34     22229412      910 | May  2 1998
 3.02  2.93     27753966     1143 | May  3 1998
 3.65  3.74     35514331     1381 | May  4 1998
 3.53  3.56     33746280     1337 | May  5 1998
 4.05  3.78     35882722     1533 | May  6 1998
 4.26  3.74     35451236     1614 | May  7 1998
 3.31  3.25     30801165     1254 | May  8 1998
 2.16  1.98     18750399      818 | May  9 1998
 2.22  2.26     21420529      842 | May 10 1998
 4.11  4.19     39703249     1558 | May 11 1998
 4.30  4.59     43506418     1630 | May 12 1998
 3.73  4.31     40883947     1414 | May 13 1998
 3.30  3.59     34032707     1248 | May 14 1998
 2.96  2.88     27355266     1122 | May 15 1998
 1.76  1.97     18678199      668 | May 16 1998
 2.51  2.09     19864906      952 | May 17 1998
 3.49  3.41     32337433     1323 | May 18 1998
 4.38  3.65     34584583     1659 | May 19 1998
 4.17  4.83     45863987     1580 | May 20 1998
 3.25  3.43     32571894     1232 | May 21 1998
 3.03  2.92     27662591     1146 | May 22 1998
 1.95  1.72     16351641      739 | May 23 1998
 2.33  2.52     23877582      883 | May 24 1998
 2.94  2.84     26954075     1113 | May 25 1998
 3.69  3.70     35131094     1399 | May 26 1998
 4.15  4.26     40406416     1572 | May 27 1998
 4.08  4.40     41769930     1544 | May 28 1998
 3.31  3.47     32887342     1254 | May 29 1998
 1.86  1.92     18240133      706 | May 30 1998
 3.22  3.13     29658473     1220 | May 31 1998
</PRE>
<HR>
<H2><A NAME="Hourly">Total Transfers by Request Hour</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Time
----- ----- ------------ -------- |-----
 3.84  4.37     41421281     1455 |  00
 1.93  1.92     18242575      729 |  01
 1.74  1.72     16328292      659 |  02
 1.78  1.73     16395915      675 |  03
 2.16  2.53     23963635      819 |  04
 1.91  1.90     18070930      725 |  05
 2.24  2.23     21177732      847 |  06
 3.42  4.01     38017139     1297 |  07
 4.17  3.93     37245724     1581 |  08
 4.92  4.85     46020635     1864 |  09
 5.40  5.37     50923817     2044 |  10
 6.53  6.70     63559508     2474 |  11
 5.85  5.70     54029013     2215 |  12
 6.42  5.87     55697932     2433 |  13
 5.90  5.42     51374428     2234 |  14
 6.67  6.54     62042349     2526 |  15
 5.53  5.53     52484402     2094 |  16
 4.76  5.13     48655226     1802 |  17
 4.52  4.83     45793316     1711 |  18
 4.41  4.58     43435727     1671 |  19
 4.20  4.24     40234874     1590 |  20
 4.60  4.19     39718333     1741 |  21
 4.24  3.92     37165951     1604 |  22
 2.85  2.81     26704194     1080 |  23
</PRE>
<HR>
<H2><A NAME="Domain">Total Transfers by Client Domain</A></H2>
<PRE>
%Reqs %Byte  Bytes Sent  Requests   Domain
----- ----- ------------ -------- |------------------------------------
 0.03  0.02       219293       11 | ae    United Arab Emirates
 0.02  0.02       203773        6 | ag    Antigua and Barbuda
 0.37  0.43      4071658      140 | ar    Argentina
 0.11  0.17      1622834       43 | at    Austria
 1.78  1.86     17665995      673 | au    Australia
 0.01  0.03       311696        2 | ba    Bosnia and Herzegovina
 0.25  0.29      2728325       96 | be    Belgium
 0.01  0.00        13887        3 | bg    Bulgaria
 0.01  0.00        21982        5 | bh    Bahrain
 0.53  0.69      6572119      202 | br    Brazil
 2.28  2.26     21474159      862 | ca    Canada
 0.19  0.28      2682400       72 | ch    Switzerland
 0.02  0.02       219363        8 | cl    Chile
 0.06  0.05       478580       21 | cn    China
 0.01  0.01        89040        5 | co    Colombia
 0.10  0.10       917111       39 | cr    Costa Rica
 0.13  0.15      1463525       49 | cz    Czech Republic
 0.74  0.95      8975800      280 | de    Germany
 0.34  0.32      3077005      127 | dk    Denmark
 0.05  0.08       737184       18 | do    Dominican Republic
 0.07  0.12      1179047       25 | ee    Estonia
 0.01  0.01        56575        4 | eg    Egypt
 0.43  0.40      3841003      162 | es    Spain
 0.14  0.15      1461021       53 | fi    Finland
 0.30  0.26      2485176      113 | fr    France
 0.03  0.04       390030       10 | gb    Great Britain (UK)
 1.46  2.13     20183350      552 | gr    Greece
 0.00  0.01        90312        1 | gy    Guyana
 0.04  0.04       334484       15 | hk    Hong Kong
 0.02  0.03       258069        7 | hr    Croatia (Hrvatska)
 0.26  0.27      2560706       97 | hu    Hungary
 0.02  0.01       104146        9 | id    Indonesia
 0.28  0.25      2416654      105 | ie    Ireland
